split,image_path,label_path
train,dataset\train\images\ch40-_mp4-393_jpg.rf.692845e9ac997004278d8ac590d394ab.jpg,dataset\train\labels\ch40-_mp4-393_jpg.rf.692845e9ac997004278d8ac590d394ab.txt
train,dataset\train\images\ch40-_mp4-397_jpg.rf.d3cc541714272a4f7529bfe751838137.jpg,dataset\train\labels\ch40-_mp4-397_jpg.rf.d3cc541714272a4f7529bfe751838137.txt
train,dataset\train\images\ch40-_mp4-398_jpg.rf.a91e370845da0218f70b55c442936f54.jpg,dataset\train\labels\ch40-_mp4-398_jpg.rf.a91e370845da0218f70b55c442936f54.txt
train,dataset\train\images\ch40-_mp4-399_jpg.rf.20d4338d0259b31aafdf71373bfba8e3.jpg,dataset\train\labels\ch40-_mp4-399_jpg.rf.20d4338d0259b31aafdf71373bfba8e3.txt
train,dataset\train\images\ch40-_mp4-409_jpg.rf.aeb01aed1892f6d6b8565a51804b155f.jpg,dataset\train\labels\ch40-_mp4-409_jpg.rf.aeb01aed1892f6d6b8565a51804b155f.txt
train,dataset\train\images\ch40-_mp4-410_jpg.rf.8783cf98c303ad6932c1381516ba368a.jpg,dataset\train\labels\ch40-_mp4-410_jpg.rf.8783cf98c303ad6932c1381516ba368a.txt
train,dataset\train\images\ch40-_mp4-411_jpg.rf.271634d4186e6f03e03d6836a3fb6baa.jpg,dataset\train\labels\ch40-_mp4-411_jpg.rf.271634d4186e6f03e03d6836a3fb6baa.txt
train,dataset\train\images\ch40-_mp4-418_jpg.rf.df818fbbc40e5701e2eb1fdf3a8238d8.jpg,dataset\train\labels\ch40-_mp4-418_jpg.rf.df818fbbc40e5701e2eb1fdf3a8238d8.txt
train,dataset\train\images\ch40-_mp4-421_jpg.rf.9b1a7604c5935eccd01f2a4db7698457.jpg,dataset\train\labels\ch40-_mp4-421_jpg.rf.9b1a7604c5935eccd01f2a4db7698457.txt
train,dataset\train\images\ch40-_mp4-422_jpg.rf.9f9012d98c67c37cd218b7cfab912245.jpg,dataset\train\labels\ch40-_mp4-422_jpg.rf.9f9012d98c67c37cd218b7cfab912245.txt
train,dataset\train\images\ch40-_mp4-423_jpg.rf.a1138d9e9d320ca1e7fc811e277ca911.jpg,dataset\train\labels\ch40-_mp4-423_jpg.rf.a1138d9e9d320ca1e7fc811e277ca911.txt
train,dataset\train\images\ch40-_mp4-424_jpg.rf.700d981cafd48a2208e2294414546f5b.jpg,dataset\train\labels\ch40-_mp4-424_jpg.rf.700d981cafd48a2208e2294414546f5b.txt
train,dataset\train\images\ch40-_mp4-428_jpg.rf.e2bb44a6dd0b5546e53661edf561bd58.jpg,dataset\train\labels\ch40-_mp4-428_jpg.rf.e2bb44a6dd0b5546e53661edf561bd58.txt
train,dataset\train\images\ch40-_mp4-432_jpg.rf.92d9aca84e76f638cf0bee71bebd7094.jpg,dataset\train\labels\ch40-_mp4-432_jpg.rf.92d9aca84e76f638cf0bee71bebd7094.txt
train,dataset\train\images\ch40-_mp4-433_jpg.rf.eae3284026871260e24c5f4fd6b5e9b5.jpg,dataset\train\labels\ch40-_mp4-433_jpg.rf.eae3284026871260e24c5f4fd6b5e9b5.txt
train,dataset\train\images\ch40-_mp4-435_jpg.rf.39980e1e9740a7102933bffc4f39d0f0.jpg,dataset\train\labels\ch40-_mp4-435_jpg.rf.39980e1e9740a7102933bffc4f39d0f0.txt
train,dataset\train\images\ch40-_mp4-439_jpg.rf.0432036d7520c9a5a14e70c0075f5d15.jpg,dataset\train\labels\ch40-_mp4-439_jpg.rf.0432036d7520c9a5a14e70c0075f5d15.txt
train,dataset\train\images\ch40-_mp4-444_jpg.rf.2a1d6c337b86a4fb5b9d1bc36cb9719b.jpg,dataset\train\labels\ch40-_mp4-444_jpg.rf.2a1d6c337b86a4fb5b9d1bc36cb9719b.txt
train,dataset\train\images\ch40-_mp4-452_jpg.rf.bd2ce00f34f3a64f23b7139465a5db96.jpg,dataset\train\labels\ch40-_mp4-452_jpg.rf.bd2ce00f34f3a64f23b7139465a5db96.txt
train,dataset\train\images\ch40-_mp4-458_jpg.rf.c471c76a36839d0825c9ccabfdadca85.jpg,dataset\train\labels\ch40-_mp4-458_jpg.rf.c471c76a36839d0825c9ccabfdadca85.txt
train,dataset\train\images\ch40-_mp4-463_jpg.rf.9034e0947c59e4edbe6df6a823cca4ae.jpg,dataset\train\labels\ch40-_mp4-463_jpg.rf.9034e0947c59e4edbe6df6a823cca4ae.txt
train,dataset\train\images\ch40-_mp4-464_jpg.rf.b942c61506e2e237c362f33fe1dcb49a.jpg,dataset\train\labels\ch40-_mp4-464_jpg.rf.b942c61506e2e237c362f33fe1dcb49a.txt
train,dataset\train\images\ch40-_mp4-466_jpg.rf.3155c787e76692361673cb67b1cd7816.jpg,dataset\train\labels\ch40-_mp4-466_jpg.rf.3155c787e76692361673cb67b1cd7816.txt
train,dataset\train\images\ch40-_mp4-467_jpg.rf.7c4eea1843d3a9844708e3ce23aa25e2.jpg,dataset\train\labels\ch40-_mp4-467_jpg.rf.7c4eea1843d3a9844708e3ce23aa25e2.txt
train,dataset\train\images\ch40-_mp4-469_jpg.rf.e2d5c45e9b3e108a75666a1678dc7576.jpg,dataset\train\labels\ch40-_mp4-469_jpg.rf.e2d5c45e9b3e108a75666a1678dc7576.txt
train,dataset\train\images\ch40-_mp4-470_jpg.rf.88ea09e75d78e896e981a0498e53d139.jpg,dataset\train\labels\ch40-_mp4-470_jpg.rf.88ea09e75d78e896e981a0498e53d139.txt
train,dataset\train\images\ch40-_mp4-472_jpg.rf.c9986bc9ec113547b7338aceeb8af391.jpg,dataset\train\labels\ch40-_mp4-472_jpg.rf.c9986bc9ec113547b7338aceeb8af391.txt
train,dataset\train\images\ch40-_mp4-473_jpg.rf.838e9794b5e52a6ca0b88c2dc2dcfe5a.jpg,dataset\train\labels\ch40-_mp4-473_jpg.rf.838e9794b5e52a6ca0b88c2dc2dcfe5a.txt
train,dataset\train\images\ch40-_mp4-53_jpg.rf.e94fb8af9b3fd8c6f8f47aade58e692a.jpg,dataset\train\labels\ch40-_mp4-53_jpg.rf.e94fb8af9b3fd8c6f8f47aade58e692a.txt
train,dataset\train\images\ch40-_mp4-56_jpg.rf.1fff1276e970e2aa8652177da1fffed8.jpg,dataset\train\labels\ch40-_mp4-56_jpg.rf.1fff1276e970e2aa8652177da1fffed8.txt
train,dataset\train\images\ch40-_mp4-58_jpg.rf.3c7fb8df046f6242a3baf3bae51f6be5.jpg,dataset\train\labels\ch40-_mp4-58_jpg.rf.3c7fb8df046f6242a3baf3bae51f6be5.txt
train,dataset\train\images\ch40-_mp4-59_jpg.rf.5a623b4bd027f144083d571f483c3c7d.jpg,dataset\train\labels\ch40-_mp4-59_jpg.rf.5a623b4bd027f144083d571f483c3c7d.txt
train,dataset\train\images\ch40-_mp4-60_jpg.rf.c6e7a6842bba5f8915a3181e47599b04.jpg,dataset\train\labels\ch40-_mp4-60_jpg.rf.c6e7a6842bba5f8915a3181e47599b04.txt
train,dataset\train\images\ch40-_mp4-91_jpg.rf.fd0f0bac18acfbf424d454630f70e666.jpg,dataset\train\labels\ch40-_mp4-91_jpg.rf.fd0f0bac18acfbf424d454630f70e666.txt
train,dataset\train\images\ch40-_mp4-924_jpg.rf.6e0ebc99cb4f8a5564f5c2eca8d3d4a5.jpg,dataset\train\labels\ch40-_mp4-924_jpg.rf.6e0ebc99cb4f8a5564f5c2eca8d3d4a5.txt
train,dataset\train\images\ch40-_mp4-930_jpg.rf.f98110c95c037ee8dea2c653bea9a09c.jpg,dataset\train\labels\ch40-_mp4-930_jpg.rf.f98110c95c037ee8dea2c653bea9a09c.txt
train,dataset\train\images\ch40-_mp4-931_jpg.rf.d9029da7964026e139881bbe8cc4a77b.jpg,dataset\train\labels\ch40-_mp4-931_jpg.rf.d9029da7964026e139881bbe8cc4a77b.txt
train,dataset\train\images\ch40-_mp4-932_jpg.rf.b2bd3951b704e31f253677f8dc5bcf4b.jpg,dataset\train\labels\ch40-_mp4-932_jpg.rf.b2bd3951b704e31f253677f8dc5bcf4b.txt
train,dataset\train\images\ch40-_mp4-933_jpg.rf.af2db11b4098ed80415db713664227ef.jpg,dataset\train\labels\ch40-_mp4-933_jpg.rf.af2db11b4098ed80415db713664227ef.txt
train,dataset\train\images\ch40-_mp4-934_jpg.rf.c906ec0c0e68fd0af83c920316e87921.jpg,dataset\train\labels\ch40-_mp4-934_jpg.rf.c906ec0c0e68fd0af83c920316e87921.txt
train,dataset\train\images\ch40-_mp4-93_jpg.rf.eaa0d67eb76bfa8ef567958623b7c83a.jpg,dataset\train\labels\ch40-_mp4-93_jpg.rf.eaa0d67eb76bfa8ef567958623b7c83a.txt
train,dataset\train\images\ch40-_mp4-94_jpg.rf.2d1bb36281814c690390301bcc045cee.jpg,dataset\train\labels\ch40-_mp4-94_jpg.rf.2d1bb36281814c690390301bcc045cee.txt
train,dataset\train\images\ch40-_mp4-95_jpg.rf.f6d1dd695b94307cf4285e1a8e5a5b43.jpg,dataset\train\labels\ch40-_mp4-95_jpg.rf.f6d1dd695b94307cf4285e1a8e5a5b43.txt
train,dataset\train\images\ch41-_mp4-105_jpg.rf.e4ca0a3cc863440239e328cdfa7f9b0c.jpg,dataset\train\labels\ch41-_mp4-105_jpg.rf.e4ca0a3cc863440239e328cdfa7f9b0c.txt
train,dataset\train\images\ch41-_mp4-106_jpg.rf.e7a1541c604c2fdaf42cf90cea678f10.jpg,dataset\train\labels\ch41-_mp4-106_jpg.rf.e7a1541c604c2fdaf42cf90cea678f10.txt
train,dataset\train\images\ch41-_mp4-107_jpg.rf.acca9f2f53ab469a5dd37cca2c419ef3.jpg,dataset\train\labels\ch41-_mp4-107_jpg.rf.acca9f2f53ab469a5dd37cca2c419ef3.txt
train,dataset\train\images\ch41-_mp4-108_jpg.rf.c7a95caac7532bb100cd35576f2f74fd.jpg,dataset\train\labels\ch41-_mp4-108_jpg.rf.c7a95caac7532bb100cd35576f2f74fd.txt
train,dataset\train\images\ch41-_mp4-10_jpg.rf.707420ad1e635f2c17da56239d708af0.jpg,dataset\train\labels\ch41-_mp4-10_jpg.rf.707420ad1e635f2c17da56239d708af0.txt
train,dataset\train\images\ch41-_mp4-110_jpg.rf.da13a21459a43ed745cfcd2f5d79607f.jpg,dataset\train\labels\ch41-_mp4-110_jpg.rf.da13a21459a43ed745cfcd2f5d79607f.txt
train,dataset\train\images\ch41-_mp4-111_jpg.rf.f7ef562189b571521ada6f8a081be3fb.jpg,dataset\train\labels\ch41-_mp4-111_jpg.rf.f7ef562189b571521ada6f8a081be3fb.txt
train,dataset\train\images\ch41-_mp4-112_jpg.rf.afa57f55c0b951eae52a9cc02daaaba4.jpg,dataset\train\labels\ch41-_mp4-112_jpg.rf.afa57f55c0b951eae52a9cc02daaaba4.txt
train,dataset\train\images\ch41-_mp4-113_jpg.rf.66c47e187e827aa4e3282d9b780c132f.jpg,dataset\train\labels\ch41-_mp4-113_jpg.rf.66c47e187e827aa4e3282d9b780c132f.txt
train,dataset\train\images\ch41-_mp4-115_jpg.rf.91e348f8df1ddcc67a3e58b656f7e8c5.jpg,dataset\train\labels\ch41-_mp4-115_jpg.rf.91e348f8df1ddcc67a3e58b656f7e8c5.txt
train,dataset\train\images\ch41-_mp4-116_jpg.rf.26f256c5c6ffca74169e159790196a44.jpg,dataset\train\labels\ch41-_mp4-116_jpg.rf.26f256c5c6ffca74169e159790196a44.txt
train,dataset\train\images\ch41-_mp4-11_jpg.rf.a87368c22ae91b780eb226e1eef03fb2.jpg,dataset\train\labels\ch41-_mp4-11_jpg.rf.a87368c22ae91b780eb226e1eef03fb2.txt
train,dataset\train\images\ch41-_mp4-122_jpg.rf.bb9868e729b061bb0d75ad96781020b5.jpg,dataset\train\labels\ch41-_mp4-122_jpg.rf.bb9868e729b061bb0d75ad96781020b5.txt
train,dataset\train\images\ch41-_mp4-123_jpg.rf.deeea6017602a3f7193fbc504e508e72.jpg,dataset\train\labels\ch41-_mp4-123_jpg.rf.deeea6017602a3f7193fbc504e508e72.txt
train,dataset\train\images\ch41-_mp4-124_jpg.rf.a3acab5d307fc37cd42508fbffc00562.jpg,dataset\train\labels\ch41-_mp4-124_jpg.rf.a3acab5d307fc37cd42508fbffc00562.txt
train,dataset\train\images\ch41-_mp4-125_jpg.rf.4d5e7c5a5de8b25e290a49b773361376.jpg,dataset\train\labels\ch41-_mp4-125_jpg.rf.4d5e7c5a5de8b25e290a49b773361376.txt
train,dataset\train\images\ch41-_mp4-128_jpg.rf.9a6e09334b0ce7e759a8e299b4dfe75a.jpg,dataset\train\labels\ch41-_mp4-128_jpg.rf.9a6e09334b0ce7e759a8e299b4dfe75a.txt
train,dataset\train\images\ch41-_mp4-130_jpg.rf.ca90ee34cf8c252d3839c87dda08c8d2.jpg,dataset\train\labels\ch41-_mp4-130_jpg.rf.ca90ee34cf8c252d3839c87dda08c8d2.txt
train,dataset\train\images\ch41-_mp4-133_jpg.rf.54df52ea1b061563145e365ecbcf37f4.jpg,dataset\train\labels\ch41-_mp4-133_jpg.rf.54df52ea1b061563145e365ecbcf37f4.txt
train,dataset\train\images\ch41-_mp4-134_jpg.rf.5388ef22c66494cc39fe505025a8e38f.jpg,dataset\train\labels\ch41-_mp4-134_jpg.rf.5388ef22c66494cc39fe505025a8e38f.txt
train,dataset\train\images\ch41-_mp4-136_jpg.rf.a0a42d4e05d1015e8fc16e20d19af48d.jpg,dataset\train\labels\ch41-_mp4-136_jpg.rf.a0a42d4e05d1015e8fc16e20d19af48d.txt
train,dataset\train\images\ch41-_mp4-137_jpg.rf.4e861404ded6ad2e019021c6e448bd39.jpg,dataset\train\labels\ch41-_mp4-137_jpg.rf.4e861404ded6ad2e019021c6e448bd39.txt
train,dataset\train\images\ch41-_mp4-14_jpg.rf.3a350c538971565db6cf14590df92d2b.jpg,dataset\train\labels\ch41-_mp4-14_jpg.rf.3a350c538971565db6cf14590df92d2b.txt
train,dataset\train\images\ch41-_mp4-153_jpg.rf.c1542f249b8b74c5d4a3f52919f1d952.jpg,dataset\train\labels\ch41-_mp4-153_jpg.rf.c1542f249b8b74c5d4a3f52919f1d952.txt
train,dataset\train\images\ch41-_mp4-154_jpg.rf.5c67af241ffab2b7ff8651117a21a870.jpg,dataset\train\labels\ch41-_mp4-154_jpg.rf.5c67af241ffab2b7ff8651117a21a870.txt
train,dataset\train\images\ch41-_mp4-155_jpg.rf.9160565d594b01fcefea86bd54045ba8.jpg,dataset\train\labels\ch41-_mp4-155_jpg.rf.9160565d594b01fcefea86bd54045ba8.txt
train,dataset\train\images\ch41-_mp4-15_jpg.rf.ca9515ce43c5377cb17dca521fa06cc5.jpg,dataset\train\labels\ch41-_mp4-15_jpg.rf.ca9515ce43c5377cb17dca521fa06cc5.txt
train,dataset\train\images\ch41-_mp4-160_jpg.rf.a74a6b6a42314825e18a0db231f6cd31.jpg,dataset\train\labels\ch41-_mp4-160_jpg.rf.a74a6b6a42314825e18a0db231f6cd31.txt
train,dataset\train\images\ch41-_mp4-161_jpg.rf.aaa05c3faccbaf92c90f835e9404127b.jpg,dataset\train\labels\ch41-_mp4-161_jpg.rf.aaa05c3faccbaf92c90f835e9404127b.txt
train,dataset\train\images\ch41-_mp4-163_jpg.rf.692a85fea571ad87f84663c9e2eb29a2.jpg,dataset\train\labels\ch41-_mp4-163_jpg.rf.692a85fea571ad87f84663c9e2eb29a2.txt
train,dataset\train\images\ch41-_mp4-164_jpg.rf.e18faba4e05e16b241463bf8e80def7f.jpg,dataset\train\labels\ch41-_mp4-164_jpg.rf.e18faba4e05e16b241463bf8e80def7f.txt
train,dataset\train\images\ch41-_mp4-166_jpg.rf.0145ffab29aa92a6411345b828a36746.jpg,dataset\train\labels\ch41-_mp4-166_jpg.rf.0145ffab29aa92a6411345b828a36746.txt
train,dataset\train\images\ch41-_mp4-168_jpg.rf.0e5ed45cf3868a0b820aa0e1d75c1099.jpg,dataset\train\labels\ch41-_mp4-168_jpg.rf.0e5ed45cf3868a0b820aa0e1d75c1099.txt
train,dataset\train\images\ch41-_mp4-16_jpg.rf.4d23d8d50742daecebbc22185d835152.jpg,dataset\train\labels\ch41-_mp4-16_jpg.rf.4d23d8d50742daecebbc22185d835152.txt
train,dataset\train\images\ch41-_mp4-170_jpg.rf.e15d08d48140c685ec4af4a1c9d0c695.jpg,dataset\train\labels\ch41-_mp4-170_jpg.rf.e15d08d48140c685ec4af4a1c9d0c695.txt
train,dataset\train\images\ch41-_mp4-172_jpg.rf.3a19f602e974c0bec4470ebd449d8022.jpg,dataset\train\labels\ch41-_mp4-172_jpg.rf.3a19f602e974c0bec4470ebd449d8022.txt
train,dataset\train\images\ch41-_mp4-173_jpg.rf.657fd7af854b7203197c1dc696adc0c1.jpg,dataset\train\labels\ch41-_mp4-173_jpg.rf.657fd7af854b7203197c1dc696adc0c1.txt
train,dataset\train\images\ch41-_mp4-175_jpg.rf.6965193d5f4b4ff19350ebe3f0e9f8b7.jpg,dataset\train\labels\ch41-_mp4-175_jpg.rf.6965193d5f4b4ff19350ebe3f0e9f8b7.txt
train,dataset\train\images\ch41-_mp4-176_jpg.rf.51e7cf1660072cc91d3876ad1c04a4d1.jpg,dataset\train\labels\ch41-_mp4-176_jpg.rf.51e7cf1660072cc91d3876ad1c04a4d1.txt
train,dataset\train\images\ch41-_mp4-177_jpg.rf.4cd1f0230f44d465aacb7b51df0a0e7d.jpg,dataset\train\labels\ch41-_mp4-177_jpg.rf.4cd1f0230f44d465aacb7b51df0a0e7d.txt
train,dataset\train\images\ch41-_mp4-178_jpg.rf.b97d3908555ba90435ec8e9051599f6a.jpg,dataset\train\labels\ch41-_mp4-178_jpg.rf.b97d3908555ba90435ec8e9051599f6a.txt
train,dataset\train\images\ch41-_mp4-179_jpg.rf.2f271a4015cb1500b50bfa4c3e104613.jpg,dataset\train\labels\ch41-_mp4-179_jpg.rf.2f271a4015cb1500b50bfa4c3e104613.txt
train,dataset\train\images\ch41-_mp4-17_jpg.rf.5d384515d0b431694d094fbbb2f5458d.jpg,dataset\train\labels\ch41-_mp4-17_jpg.rf.5d384515d0b431694d094fbbb2f5458d.txt
train,dataset\train\images\ch41-_mp4-180_jpg.rf.1e6eff27c3c25e63fa44b0c7aa463fd8.jpg,dataset\train\labels\ch41-_mp4-180_jpg.rf.1e6eff27c3c25e63fa44b0c7aa463fd8.txt
train,dataset\train\images\ch41-_mp4-182_jpg.rf.ff0062956ca0865f351ee19fb1b223ff.jpg,dataset\train\labels\ch41-_mp4-182_jpg.rf.ff0062956ca0865f351ee19fb1b223ff.txt
train,dataset\train\images\ch41-_mp4-183_jpg.rf.5efd6258eb92682034ef927c679fb9b7.jpg,dataset\train\labels\ch41-_mp4-183_jpg.rf.5efd6258eb92682034ef927c679fb9b7.txt
train,dataset\train\images\ch41-_mp4-185_jpg.rf.123134d670b54d964e4a39ef3c26d0aa.jpg,dataset\train\labels\ch41-_mp4-185_jpg.rf.123134d670b54d964e4a39ef3c26d0aa.txt
train,dataset\train\images\ch41-_mp4-187_jpg.rf.4ef5bd68f90151031afd669ae93e8ece.jpg,dataset\train\labels\ch41-_mp4-187_jpg.rf.4ef5bd68f90151031afd669ae93e8ece.txt
train,dataset\train\images\ch41-_mp4-18_jpg.rf.fdeedc9bf7ade6a70da2ab08fe1ac125.jpg,dataset\train\labels\ch41-_mp4-18_jpg.rf.fdeedc9bf7ade6a70da2ab08fe1ac125.txt
train,dataset\train\images\ch41-_mp4-202_jpg.rf.1bee5370ea6cdc393554d3f005a7be13.jpg,dataset\train\labels\ch41-_mp4-202_jpg.rf.1bee5370ea6cdc393554d3f005a7be13.txt
train,dataset\train\images\ch41-_mp4-203_jpg.rf.0bde38593af326d0951b2713c9c82449.jpg,dataset\train\labels\ch41-_mp4-203_jpg.rf.0bde38593af326d0951b2713c9c82449.txt
train,dataset\train\images\ch41-_mp4-204_jpg.rf.b1cd1ad2dd7cfee1bff74d3f0974aa59.jpg,dataset\train\labels\ch41-_mp4-204_jpg.rf.b1cd1ad2dd7cfee1bff74d3f0974aa59.txt
train,dataset\train\images\ch41-_mp4-207_jpg.rf.caaf17f5d62ae1b63a9dd45d71478b52.jpg,dataset\train\labels\ch41-_mp4-207_jpg.rf.caaf17f5d62ae1b63a9dd45d71478b52.txt
train,dataset\train\images\ch41-_mp4-208_jpg.rf.6d5a00dd17771054228edac88991281c.jpg,dataset\train\labels\ch41-_mp4-208_jpg.rf.6d5a00dd17771054228edac88991281c.txt
train,dataset\train\images\ch41-_mp4-209_jpg.rf.e0d7c7c8a4b115cf5a05d96d5ef08993.jpg,dataset\train\labels\ch41-_mp4-209_jpg.rf.e0d7c7c8a4b115cf5a05d96d5ef08993.txt
train,dataset\train\images\ch41-_mp4-20_jpg.rf.98606b82ddef46e2404479c4b1053696.jpg,dataset\train\labels\ch41-_mp4-20_jpg.rf.98606b82ddef46e2404479c4b1053696.txt
train,dataset\train\images\ch41-_mp4-210_jpg.rf.92efdd0be5fa1817efadb3ddbf11a637.jpg,dataset\train\labels\ch41-_mp4-210_jpg.rf.92efdd0be5fa1817efadb3ddbf11a637.txt
train,dataset\train\images\ch41-_mp4-212_jpg.rf.9d686d0c846f874120b4a34e8b2a0f71.jpg,dataset\train\labels\ch41-_mp4-212_jpg.rf.9d686d0c846f874120b4a34e8b2a0f71.txt
train,dataset\train\images\ch41-_mp4-213_jpg.rf.f9aac5992a3a1a6f408fb55aa42a1629.jpg,dataset\train\labels\ch41-_mp4-213_jpg.rf.f9aac5992a3a1a6f408fb55aa42a1629.txt
train,dataset\train\images\ch41-_mp4-214_jpg.rf.2f14cd31c07981f69cfd21cd8004486c.jpg,dataset\train\labels\ch41-_mp4-214_jpg.rf.2f14cd31c07981f69cfd21cd8004486c.txt
train,dataset\train\images\ch41-_mp4-215_jpg.rf.722e4206b6717f3a72045b1405bfe7fc.jpg,dataset\train\labels\ch41-_mp4-215_jpg.rf.722e4206b6717f3a72045b1405bfe7fc.txt
train,dataset\train\images\ch41-_mp4-216_jpg.rf.9e21647c85e53e48bb2753167a2b77e6.jpg,dataset\train\labels\ch41-_mp4-216_jpg.rf.9e21647c85e53e48bb2753167a2b77e6.txt
train,dataset\train\images\ch41-_mp4-21_jpg.rf.14ce1aa044892a667f115e8a2df20487.jpg,dataset\train\labels\ch41-_mp4-21_jpg.rf.14ce1aa044892a667f115e8a2df20487.txt
train,dataset\train\images\ch41-_mp4-23_jpg.rf.4732647bc110877924c2056cae1a2d8d.jpg,dataset\train\labels\ch41-_mp4-23_jpg.rf.4732647bc110877924c2056cae1a2d8d.txt
train,dataset\train\images\ch41-_mp4-24_jpg.rf.58086b5383420eb595ebf734936aa313.jpg,dataset\train\labels\ch41-_mp4-24_jpg.rf.58086b5383420eb595ebf734936aa313.txt
train,dataset\train\images\ch41-_mp4-25_jpg.rf.84d83c7c268c56a1201d0821e74b8cfc.jpg,dataset\train\labels\ch41-_mp4-25_jpg.rf.84d83c7c268c56a1201d0821e74b8cfc.txt
train,dataset\train\images\ch41-_mp4-26_jpg.rf.cd28e958ac1648494c28f2b85bd89c21.jpg,dataset\train\labels\ch41-_mp4-26_jpg.rf.cd28e958ac1648494c28f2b85bd89c21.txt
train,dataset\train\images\ch41-_mp4-27_jpg.rf.4fcefc2a219bf5bc03d90ba57ab178c7.jpg,dataset\train\labels\ch41-_mp4-27_jpg.rf.4fcefc2a219bf5bc03d90ba57ab178c7.txt
train,dataset\train\images\ch41-_mp4-28_jpg.rf.50d7c2dbdea62f29ec314b91053c7968.jpg,dataset\train\labels\ch41-_mp4-28_jpg.rf.50d7c2dbdea62f29ec314b91053c7968.txt
train,dataset\train\images\ch41-_mp4-296_jpg.rf.45316cfd1c0f756111a92cfa6051ee33.jpg,dataset\train\labels\ch41-_mp4-296_jpg.rf.45316cfd1c0f756111a92cfa6051ee33.txt
train,dataset\train\images\ch41-_mp4-300_jpg.rf.3d42ea9a220d5b936974d0d359c51e99.jpg,dataset\train\labels\ch41-_mp4-300_jpg.rf.3d42ea9a220d5b936974d0d359c51e99.txt
train,dataset\train\images\ch41-_mp4-302_jpg.rf.df3f10ecbb90b8156179c1d654c70f11.jpg,dataset\train\labels\ch41-_mp4-302_jpg.rf.df3f10ecbb90b8156179c1d654c70f11.txt
train,dataset\train\images\ch41-_mp4-303_jpg.rf.9785b0fe85e247a94bba75bfc77f2fd5.jpg,dataset\train\labels\ch41-_mp4-303_jpg.rf.9785b0fe85e247a94bba75bfc77f2fd5.txt
train,dataset\train\images\ch41-_mp4-305_jpg.rf.7ac44b7f25b2453cf3b48c1151f90a61.jpg,dataset\train\labels\ch41-_mp4-305_jpg.rf.7ac44b7f25b2453cf3b48c1151f90a61.txt
train,dataset\train\images\ch41-_mp4-308_jpg.rf.00dee83db9ca219f9055c06ece28aeef.jpg,dataset\train\labels\ch41-_mp4-308_jpg.rf.00dee83db9ca219f9055c06ece28aeef.txt
train,dataset\train\images\ch41-_mp4-309_jpg.rf.8096cc2a4fa75924ba0b34cc5a10856b.jpg,dataset\train\labels\ch41-_mp4-309_jpg.rf.8096cc2a4fa75924ba0b34cc5a10856b.txt
train,dataset\train\images\ch41-_mp4-310_jpg.rf.1bec620f1b02b61590e5a07013ce250e.jpg,dataset\train\labels\ch41-_mp4-310_jpg.rf.1bec620f1b02b61590e5a07013ce250e.txt
train,dataset\train\images\ch41-_mp4-311_jpg.rf.23958ea326457eb1bceb654ac8f2811d.jpg,dataset\train\labels\ch41-_mp4-311_jpg.rf.23958ea326457eb1bceb654ac8f2811d.txt
train,dataset\train\images\ch41-_mp4-313_jpg.rf.46007703031f057f4d174e2731f746b3.jpg,dataset\train\labels\ch41-_mp4-313_jpg.rf.46007703031f057f4d174e2731f746b3.txt
train,dataset\train\images\ch41-_mp4-314_jpg.rf.69c37169ea4fd0de372ad2eabcbabafa.jpg,dataset\train\labels\ch41-_mp4-314_jpg.rf.69c37169ea4fd0de372ad2eabcbabafa.txt
train,dataset\train\images\ch41-_mp4-317_jpg.rf.1f926aa92877e0b342270959acb6f2f1.jpg,dataset\train\labels\ch41-_mp4-317_jpg.rf.1f926aa92877e0b342270959acb6f2f1.txt
train,dataset\train\images\ch41-_mp4-318_jpg.rf.b13d4e681ee018491a270f61e63ad08f.jpg,dataset\train\labels\ch41-_mp4-318_jpg.rf.b13d4e681ee018491a270f61e63ad08f.txt
train,dataset\train\images\ch41-_mp4-321_jpg.rf.17d9dff453554151f5ba67b5928ce588.jpg,dataset\train\labels\ch41-_mp4-321_jpg.rf.17d9dff453554151f5ba67b5928ce588.txt
train,dataset\train\images\ch41-_mp4-323_jpg.rf.fb4852ad2713a50c6bdd76b13e86b27b.jpg,dataset\train\labels\ch41-_mp4-323_jpg.rf.fb4852ad2713a50c6bdd76b13e86b27b.txt
train,dataset\train\images\ch41-_mp4-324_jpg.rf.2098862335adee034fd8e0af923ec970.jpg,dataset\train\labels\ch41-_mp4-324_jpg.rf.2098862335adee034fd8e0af923ec970.txt
train,dataset\train\images\ch41-_mp4-325_jpg.rf.0f0567928919841fbbcf22816d76f806.jpg,dataset\train\labels\ch41-_mp4-325_jpg.rf.0f0567928919841fbbcf22816d76f806.txt
train,dataset\train\images\ch41-_mp4-326_jpg.rf.3fa01b22d1ae17d6786ccf1ab8365b57.jpg,dataset\train\labels\ch41-_mp4-326_jpg.rf.3fa01b22d1ae17d6786ccf1ab8365b57.txt
train,dataset\train\images\ch41-_mp4-328_jpg.rf.4337947680c15ef98f0749f91c613270.jpg,dataset\train\labels\ch41-_mp4-328_jpg.rf.4337947680c15ef98f0749f91c613270.txt
